割付,№,県番号,地域分類,性別,年齢,年齢階層,性年代,q1,q2t,q3_1t,q3_2t,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15a,q15b_1,q15b_2,q15b_3,q15b_4,q15b_5,q15b_6,q15b_7,q15b_8,q15b_9,q15b_10,q15b_11,q16.1,q16.2,q16.3,q16.4,q16.5,q16.6,q16.7,q16.0,q16_6t,q17,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_7,q18_8,q19,q20,q21,q22,q23t,q24t,q25,q25_10t,q26,q26_8t,q27,q27_10t,q28,q29,q30,q31.1,q31.2,q31.3,q31.4,q31.5,q31.6,q31.7,q31.8,q31.0,q31_7t,q32,q33,q33_7t,回答開始日時,回答日時
Facebook利用者,25781,28,6,1,43,4,4,1,43,51,8,1,3,3,1,3,,,1,3,,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,1,5,4,4,2,4,2,28,1,5,1,2,2,4,,3,,5,,1,1,8,0,0,1,0,0,0,0,0,0,,4,1,,2020/3/18 5:59,2020/3/18 6:05
Facebook利用者,25782,1,1,1,56,5,5,1,56,38,12,1,3,1,3,,3,,5,,3,,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,4,1,3,3,3,1,1,3,1,1,3,1,0,,3,,3,,6,,1,4,4,0,0,0,0,1,0,0,0,0,,13,6,,2020/3/18 5:59,2020/3/18 6:07
Facebook利用者,25785,3,2,1,57,5,5,1,57,37,6,1,5,3,2,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,1,5,3,3,1,2,3,3,2,7,1,2,24,3,,1,,4,,2,1,3,0,0,0,0,0,1,0,0,0,,9,2,,2020/3/18 5:59,2020/3/18 6:03
Facebook利用者,25786,23,5,1,55,5,5,1,55,39,6,1,4,1,2,,2,3,4,,1,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,3,5,4,3,2,4,4,23,1,7,1,2,19,4,,2,,4,,1,1,8,0,0,0,0,1,0,0,0,0,,7,6,,2020/3/18 5:59,2020/3/18 6:02
Facebook利用者,25810,3,2,1,54,5,5,1,54,40,8,1,3,3,3,,3,,5,,3,,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,3,4,3,4,4,2,3,3,2,3,1,2,28,6,,1,,3,,3,1,2,0,0,0,0,0,1,0,0,0,,4,8,,2020/3/18 5:59,2020/3/18 6:03
Facebook利用者,25814,16,4,1,48,4,4,1,48,46,6,1,3,3,2,,3,,5,,3,,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,5,1,5,3,1,4,1,1,16,2,3,3,0,,2,,1,,6,,1,1,3,0,0,0,0,0,1,0,0,0,,3,1,,2020/3/18 5:59,2020/3/18 6:04
Facebook利用者,25817,1,1,1,53,5,5,1,53,41,10,1,1,2,1,2,,,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,1,5,5,5,4,4,3,3,4,1,1,7,1,3,22,3,,3,,5,,1,1,7,0,0,0,0,1,0,0,0,0,,13,6,,2020/3/18 5:59,2020/3/18 6:05
Facebook利用者,25824,14,3,1,44,4,4,1,44,50,11,1,5,1,1,2,,,2,,,,1,2,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,,2,5,3,5,4,4,4,1,5,14,1,9,1,1,17,4,,5,,1,,1,1,8,1,0,0,0,1,0,0,0,0,,6,6,,2020/3/18 6:00,2020/3/18 6:02
Facebook利用者,25825,34,7,1,56,5,5,1,56,38,3,1,4,1,1,2,,,2,,,,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,病院,1,5,3,5,5,5,2,2,3,34,1,7,3,0,,1,,4,,4,,1,5,8,1,0,0,1,0,0,0,0,0,,4,6,,2020/3/18 6:00,2020/3/18 6:04
Facebook利用者,25827,24,6,1,52,5,5,1,52,43,3,1,3,2,2,,3,,4,,3,,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,4,3,5,3,3,4,1,1,24,2,3,3,0,,1,,3,,9,,,,,,,,,,,,,0,,2,6,,2020/3/18 6:00,2020/3/18 6:04
Facebook利用者,25831,13,3,1,54,5,5,1,54,40,8,1,5,2,2,,3,,5,,3,,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,,3,2,3,2,2,2,2,2,2,13,1,3,3,0,,1,,2,,9,,,,,,,,,,,,,0,,3,8,,2020/3/18 6:00,2020/3/18 6:06
Facebook利用者,25837,14,3,1,45,4,4,1,45,49,12,1,4,1,1,2,,,2,,,,3,2,2,2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,1,5,2,5,5,5,4,1,4,14,1,7,1,3,11,4,,1,,6,,2,1,9,0,0,1,0,0,0,0,0,0,,7,3,,2020/3/18 6:00,2020/3/18 6:03
Facebook利用者,25841,13,3,1,49,4,4,1,49,45,5,1,3,2,2,,3,,5,,2,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,,2,4,3,5,4,4,5,2,1,13,1,7,3,0,,2,,1,,10,アルバイト,,,,,,,,,,,,0,,13,6,,2020/3/18 6:00,2020/3/18 6:09
Facebook利用者,25842,20,5,1,52,5,5,1,52,42,3,1,6,3,1,2,,,2,,,,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,4,4,4,3,3,4,2,2,20,2,5,1,0,,6,,1,,1,,1,1,4,0,0,0,0,0,1,0,0,0,,3,1,,2020/3/18 6:00,2020/3/18 6:04
Facebook利用者,25844,10,3,1,44,4,4,1,44,50,9,1,4,2,1,2,,,2,,,,1,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,,1,5,4,4,4,4,4,4,4,10,2,7,1,1,3,4,,1,,5,,1,1,4,0,0,0,0,0,1,0,0,0,,3,6,,2020/3/18 6:00,2020/3/18 6:03
Facebook利用者,25846,34,7,1,55,5,5,1,55,39,6,1,2,2,3,,4,,5,,2,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,5,1,4,4,4,2,1,3,34,1,7,1,1,24,3,,1,,4,,4,6,1,0,0,0,0,0,1,0,0,0,,5,4,,2020/3/18 6:00,2020/3/18 6:05
Facebook利用者,25851,11,3,1,48,4,4,1,48,46,11,1,5,3,3,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,4,2,2,2,2,2,2,4,11,2,1,1,2,14,4,,1,,10,ドライバー,,,,,,,,,,,,0,,3,8,,2020/3/18 6:00,2020/3/18 6:05
Facebook利用者,25854,13,3,1,54,5,5,1,54,40,6,1,4,1,3,,3,,5,,3,,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,2,1,4,1,4,1,1,3,13,2,7,1,3,19,4,,1,,4,,1,1,3,0,0,0,0,0,1,0,0,0,,13,2,,2020/3/18 6:00,2020/3/18 6:07
Facebook利用者,25856,11,3,1,53,5,5,1,53,41,10,1,4,2,2,,3,,1,3,,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,5,5,5,5,5,5,5,5,11,2,7,1,2,12,4,,1,,4,,2,1,3,0,0,0,0,0,1,0,0,0,,13,3,,2020/3/18 6:00,2020/3/18 6:06
Facebook利用者,25859,15,4,1,47,4,4,1,47,47,9,1,4,3,1,2,,,2,,,,1,2,2,2,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,1,4,2,4,3,3,4,2,2,15,3,3,1,2,11,3,,1,,6,,1,1,2,0,0,0,0,0,1,0,0,0,,13,6,,2020/3/18 6:00,2020/3/18 6:06
Facebook利用者,25860,1,1,1,48,4,4,1,48,46,6,1,4,2,2,,3,,5,,2,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,5,2,5,4,4,4,1,5,1,2,7,1,1,24,4,,1,,5,,4,1,1,0,0,0,0,0,1,0,0,0,,9,3,,2020/3/18 6:00,2020/3/18 6:05
Facebook利用者,25862,27,6,1,41,4,4,1,41,54,1,1,3,3,3,,4,,5,,3,,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,2,4,2,4,2,3,2,27,2,6,2,2,10,1,,3,,2,,1,1,1,0,0,1,0,0,1,0,0,0,,3,4,,2020/3/18 6:01,2020/3/18 6:06
Facebook利用者,25866,27,6,1,42,4,4,1,42,52,5,1,1,3,3,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,2,4,4,4,3,2,4,27,1,3,1,1,16,1,,3,,6,,1,1,3,0,0,0,0,0,1,0,0,0,,3,6,,2020/3/18 6:01,2020/3/18 6:07
Facebook利用者,25868,13,3,1,57,5,5,1,57,37,10,1,5,1,2,,3,,5,,3,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,3,3,2,13,1,3,2,0,,1,,5,,1,,1,1,5,0,0,0,1,0,0,0,0,0,,4,6,,2020/3/18 6:01,2020/3/18 6:05
Facebook利用者,25869,28,6,1,53,5,5,1,53,42,3,1,4,3,1,3,,,2,,,,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,4,4,2,3,4,4,5,28,1,7,1,1,24,1,,3,,3,,1,1,4,1,0,0,0,1,0,0,0,0,,4,6,,2020/3/18 6:01,2020/3/18 6:08
Facebook利用者,25875,13,3,1,41,4,4,1,41,53,5,1,2,2,3,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,2,3,3,2,3,2,2,3,13,3,5,1,2,4,4,,1,,5,,1,1,7,0,0,1,0,1,0,0,0,0,,4,3,,2020/3/18 6:01,2020/3/18 6:05
Facebook利用者,25876,13,3,1,53,5,5,1,53,42,1,1,4,2,1,3,,,2,,,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,5,5,5,4,4,4,4,13,2,7,1,1,22,4,,1,,1,,1,1,7,1,0,0,1,1,0,0,0,0,,7,3,,2020/3/18 6:01,2020/3/18 6:05
Facebook利用者,25877,41,9,1,48,4,4,1,48,47,8,1,4,3,2,,4,,5,,4,,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,1,4,3,4,3,4,3,41,2,7,1,2,16,4,,2,,1,,1,1,6,1,0,0,0,0,0,0,0,0,,5,1,,2020/3/18 6:01,2020/3/18 6:05
Facebook利用者,25894,24,6,1,44,4,4,1,44,50,11,1,5,2,1,3,,,1,3,,,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,1,2,1,5,3,2,1,1,2,24,3,3,1,2,7,4,,1,,3,,1,1,6,0,0,0,0,0,1,0,0,0,,6,3,,2020/3/18 6:01,2020/3/18 6:09
Facebook利用者,25895,13,3,1,53,5,5,1,53,41,5,1,1,2,2,,3,,4,,3,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,1,1,5,1,1,1,5,1,13,1,7,1,2,19,4,,1,,1,,1,1,5,1,0,0,1,1,0,0,0,0,,9,6,,2020/3/18 6:01,2020/3/18 6:04
Facebook利用者,25897,14,3,1,50,5,5,1,50,44,7,1,3,2,2,,4,,1,3,,,3,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,,3,4,2,5,2,3,4,3,4,14,1,7,1,0,,3,,4,,3,,1,1,8,1,0,0,0,1,0,0,0,0,,6,6,,2020/3/18 6:01,2020/3/18 6:05
Facebook利用者,25904,12,3,1,55,5,5,1,55,40,2,1,3,3,1,2,,,2,,,,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,3,5,4,4,5,3,4,12,2,7,1,3,14,4,,2,,3,,3,1,4,0,0,0,0,1,0,0,0,0,,9,2,,2020/3/18 6:02,2020/3/18 6:07
Facebook利用者,25909,13,3,1,41,4,4,1,41,53,9,1,4,2,1,3,,,1,3,,,3,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,,3,4,4,4,3,3,3,4,3,13,1,7,1,2,3,4,,1,,3,,1,1,2,1,0,0,1,1,0,0,0,0,,5,4,,2020/3/18 6:02,2020/3/18 6:04
Facebook利用者,25911,27,6,1,50,5,5,1,50,45,2,1,6,1,3,,3,,5,,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,2,5,2,5,5,5,3,5,3,27,1,5,1,1,16,4,,3,,4,,1,1,2,1,1,0,1,1,0,0,0,0,,4,1,,2020/3/18 6:02,2020/3/18 6:07
Facebook利用者,25920,17,4,1,54,5,5,1,54,40,10,1,5,3,2,,4,,5,,4,,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,,4,5,4,4,5,5,5,4,4,17,2,4,1,1,28,4,,1,,3,,1,1,3,1,0,0,0,1,1,0,0,0,,6,6,,2020/3/18 6:02,2020/3/18 6:09
Facebook利用者,25921,36,8,1,56,5,5,1,56,38,6,1,4,3,3,,4,,5,,4,,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,,3,3,2,1,3,2,3,2,5,36,2,7,2,4,21,8,,1,,3,,3,1,2,1,0,0,0,0,0,0,0,0,,5,6,,2020/3/18 6:02,2020/3/18 6:08
Facebook利用者,25926,28,6,1,46,4,4,1,46,48,5,1,4,1,1,3,,,1,3,,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,1,3,3,5,3,3,4,5,2,28,1,7,1,1,16,4,,6,,4,,2,1,3,0,0,0,0,1,0,0,0,0,,5,5,,2020/3/18 6:02,2020/3/18 6:05
Facebook利用者,25929,28,6,1,49,4,4,1,49,46,3,1,4,3,1,2,,,2,,,,1,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,1,3,2,5,3,3,3,4,3,28,2,1,1,1,30,4,,1,,5,,2,1,9,0,1,0,0,0,0,0,0,0,,3,6,,2020/3/18 6:02,2020/3/18 6:06
Facebook利用者,25933,37,8,1,50,5,5,1,50,44,4,1,4,3,1,3,,,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,3,3,3,37,2,7,1,1,16,4,,3,,3,,2,1,9,1,0,0,0,1,0,0,0,0,,6,3,,2020/3/18 6:02,2020/3/18 6:05
Facebook利用者,25934,13,3,1,44,4,4,1,44,50,5,1,4,3,1,2,,,2,,,,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,,1,4,3,4,3,3,4,2,3,13,2,7,1,2,7,4,,2,,1,,2,1,8,1,0,0,0,1,0,0,0,0,,13,6,,2020/3/18 6:02,2020/3/18 6:06
Facebook利用者,25935,13,3,1,57,5,5,1,57,38,2,1,3,1,2,,3,,5,,3,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,4,2,5,3,3,5,1,3,13,2,7,1,2,19,4,,2,,1,,1,1,6,0,1,0,0,1,0,0,0,0,,6,2,,2020/3/18 6:02,2020/3/18 6:06
Facebook利用者,25940,29,6,1,46,4,4,1,46,48,9,1,1,1,1,3,,,1,3,,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,,1,4,4,4,4,4,4,4,4,29,2,7,1,1,14,8,,1,,4,,4,1,2,0,0,0,0,0,0,0,1,0,,12,4,,2020/3/18 6:02,2020/3/18 6:06
Facebook利用者,25941,35,7,1,55,5,5,1,55,39,7,1,3,3,3,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,2,4,1,3,1,1,4,35,2,7,1,3,19,4,,1,,3,,3,1,1,0,0,0,0,0,1,0,0,0,,4,2,,2020/3/18 6:02,2020/3/18 6:10
Facebook利用者,25944,14,3,1,47,4,4,1,47,47,7,1,6,2,1,3,,,1,3,,,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,クーポンが入った手紙,1,4,5,4,5,5,5,2,5,14,1,7,1,2,15,7,,1,,3,,1,1,6,1,0,0,0,0,1,0,0,0,,6,7,家族と会う,2020/3/18 6:02,2020/3/18 6:09
Facebook利用者,25945,1,1,1,46,4,4,1,46,48,9,1,3,1,1,3,,,5,,2,3,1,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,2,4,4,4,4,4,2,1,3,3,1,3,4,4,,1,,3,,2,1,9,0,0,0,0,0,1,0,0,0,,5,5,,2020/3/18 6:02,2020/3/18 6:08
Facebook利用者,25946,28,6,1,53,5,5,1,53,41,9,1,6,1,3,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,1,4,1,4,5,5,5,28,3,3,1,3,18,4,,3,,6,,1,1,1,1,0,0,0,1,1,0,0,0,,5,6,,2020/3/18 6:02,2020/3/18 6:12
Facebook利用者,25951,14,3,1,48,4,4,1,48,46,8,1,4,1,1,3,,,1,3,,,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,,3,4,1,5,2,2,4,4,2,14,1,7,2,2,17,5,,1,,3,,1,1,8,1,0,0,0,1,0,0,0,0,,6,5,,2020/3/18 6:03,2020/3/18 6:06
Facebook利用者,25952,13,3,1,56,5,5,1,56,38,7,1,6,1,3,,3,,5,,3,,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,3,5,3,4,4,5,5,13,1,9,1,3,24,4,,1,,3,,1,1,7,1,0,0,0,1,0,0,0,0,,10,6,,2020/3/18 6:03,2020/3/18 6:24
Facebook利用者,25954,15,4,1,54,5,5,1,54,40,4,1,5,3,3,,5,,1,3,,,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,4,4,4,4,4,1,2,15,3,3,1,2,18,7,,1,,3,,1,1,7,0,0,0,0,0,1,0,0,0,,8,3,,2020/3/18 6:03,2020/3/18 6:08
Facebook利用者,25960,34,7,1,52,5,5,1,52,42,7,1,2,3,2,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,3,5,4,4,4,1,3,34,2,7,1,3,3,4,,1,,5,,4,6,1,0,0,0,0,0,0,0,1,0,,3,3,,2020/3/18 6:03,2020/3/18 6:08
Facebook利用者,25962,13,3,1,53,5,5,1,53,41,8,1,4,1,2,,4,,4,,4,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,2,2,1,1,2,2,2,2,13,1,7,1,2,25,4,,1,,1,,2,1,2,1,0,0,1,1,0,0,0,0,,3,3,,2020/3/18 6:03,2020/3/18 6:07
Facebook利用者,25965,18,4,1,49,4,4,1,49,45,6,1,3,3,3,,2,3,5,,2,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,1,5,1,4,3,5,5,18,2,3,1,3,17,7,,1,,3,,1,1,8,0,0,0,1,0,1,0,0,0,,7,3,,2020/3/18 6:03,2020/3/18 6:07
Facebook利用者,25967,1,1,1,47,4,4,1,47,48,3,1,2,1,2,,3,,1,3,,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,4,2,5,2,4,2,5,3,1,2,5,2,0,,1,,3,,5,,4,6,1,1,0,1,0,0,1,0,0,0,,13,5,,2020/3/18 6:03,2020/3/18 6:06
Facebook利用者,25970,29,6,1,47,4,4,1,47,47,12,1,4,1,3,,3,,1,3,,,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,,4,4,2,4,3,3,3,4,3,29,2,7,1,1,13,4,,2,,8,,,,,,,,,,,,,0,,6,6,,2020/3/18 6:03,2020/3/18 6:06
Facebook利用者,25977,1,1,1,56,5,5,1,56,39,2,1,6,1,2,,2,3,4,,2,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,5,5,5,5,5,1,4,1,1,5,1,0,,3,,2,,4,,1,1,2,1,0,0,0,1,1,0,0,0,,4,3,,2020/3/18 6:03,2020/3/18 6:09
Facebook利用者,25979,27,6,1,45,4,4,1,45,50,2,1,4,1,2,,3,,4,,3,,1,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,3,3,3,27,1,5,3,0,,2,,5,,6,,1,5,6,0,0,0,0,0,1,0,0,0,,3,8,,2020/3/18 6:03,2020/3/18 6:06
Facebook利用者,25991,6,2,1,44,4,4,1,44,50,12,1,3,2,3,,3,,5,,3,,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,4,4,4,4,3,4,4,4,4,6,2,7,1,2,18,4,,1,,2,,1,1,8,0,0,0,0,0,1,0,0,0,,8,8,,2020/3/18 6:04,2020/3/18 6:06
Facebook利用者,25993,35,7,1,41,4,4,1,41,53,12,1,4,2,1,2,,,1,2,,,1,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,1,2,2,1,1,5,1,5,4,35,3,9,1,2,5,4,,1,,4,,2,1,9,0,1,1,0,0,1,0,0,0,,5,5,,2020/3/18 6:04,2020/3/18 6:07
Facebook利用者,26003,14,3,1,42,4,4,1,42,52,5,1,5,1,1,3,,,1,3,,,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,3,5,5,5,5,5,5,2,1,14,1,7,1,0,,3,,2,,4,,2,1,3,0,0,0,1,1,0,0,0,0,,5,4,,2020/3/18 6:04,2020/3/18 6:09
Facebook利用者,26009,2,2,1,55,5,5,1,55,40,2,1,3,2,2,,3,,1,3,,,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,ラジオ,2,4,2,5,1,2,1,1,4,2,2,3,2,2,21,10,親と子供,1,,4,,1,1,2,0,0,0,0,0,1,0,0,0,,4,6,,2020/3/18 6:04,2020/3/18 6:09
Facebook利用者,26014,43,9,1,55,5,5,1,55,39,7,1,3,3,3,,3,,5,,3,,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,3,1,5,1,1,1,1,2,43,2,7,1,0,,3,,1,,5,,4,6,1,0,0,0,0,0,0,0,1,0,,3,6,,2020/3/18 6:04,2020/3/18 6:08
Facebook利用者,26017,11,3,1,41,4,4,1,41,53,10,1,3,2,1,3,,,1,3,,,1,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,,1,5,3,5,1,3,3,1,2,11,2,5,1,3,2,4,,1,,4,,1,1,3,0,0,1,0,0,0,0,0,0,,3,3,,2020/3/18 6:04,2020/3/18 6:09
Facebook利用者,26020,25,6,1,48,4,4,1,48,47,1,1,1,3,2,,3,,5,,3,,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,,4,3,1,5,5,5,5,5,5,25,3,3,1,4,8,1,,1,,1,,1,1,8,0,0,0,0,1,0,0,0,0,,6,3,,2020/3/18 6:04,2020/3/18 6:08
Facebook利用者,26022,32,7,1,52,5,5,1,52,42,4,1,3,3,3,,4,,5,,4,,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,,3,1,1,5,4,4,1,1,3,32,2,7,1,0,,3,,1,,1,,1,1,2,0,0,0,0,0,1,0,0,0,,6,2,,2020/3/18 6:04,2020/3/18 6:09
Facebook利用者,26024,11,3,1,47,4,4,1,47,48,3,1,4,1,2,,3,,4,,3,,1,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,,2,4,4,3,4,3,3,4,4,11,2,7,1,1,15,4,,1,,3,,1,1,8,0,0,0,1,1,0,0,0,0,,11,3,,2020/3/18 6:04,2020/3/18 6:07
Facebook利用者,26029,30,6,1,45,4,4,1,45,49,4,1,1,3,3,,3,,5,,2,2,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,3,3,1,1,1,5,3,30,2,3,1,3,10,4,,1,,4,,3,1,1,1,0,0,0,0,0,0,0,0,,7,4,,2020/3/18 6:04,2020/3/18 6:09
Facebook利用者,26030,12,3,1,52,5,5,1,52,43,2,1,3,1,3,,3,,5,,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,4,1,5,2,3,4,2,3,12,2,3,1,2,15,4,,1,,1,,1,1,4,0,0,0,0,0,1,0,0,0,,6,4,,2020/3/18 6:04,2020/3/18 6:10
Facebook利用者,26037,14,3,1,56,5,5,1,56,38,5,1,4,1,2,,3,,5,,2,3,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,テレビ,2,4,3,4,3,4,4,3,2,14,1,7,1,2,28,4,,1,,3,,2,1,9,0,0,0,0,1,0,0,0,0,,6,6,,2020/3/18 6:05,2020/3/18 6:10
Facebook利用者,26038,23,5,1,41,4,4,1,41,53,8,1,3,2,2,,1,3,1,3,,,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,3,5,3,3,3,3,3,3,3,23,1,7,3,0,,1,,3,,2,,4,6,1,1,0,0,0,1,1,0,0,0,,13,3,,2020/3/18 6:05,2020/3/18 6:08
Facebook利用者,26046,12,3,1,49,4,4,1,49,45,7,1,3,1,3,,3,,5,,2,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,,2,5,4,4,5,5,5,4,4,12,2,7,3,0,,1,,3,,4,,4,1,1,0,0,0,0,0,0,0,1,0,,2,2,,2020/3/18 6:05,2020/3/18 6:08
Facebook利用者,26053,27,6,1,44,4,4,1,44,50,8,1,6,3,3,,3,,5,,3,,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,,3,2,2,5,1,3,1,5,3,27,1,5,2,0,,1,,3,,9,,,,,,,,,,,,,0,,1,5,,2020/3/18 6:05,2020/3/18 6:09
Facebook利用者,26061,13,3,1,50,5,5,1,50,44,11,1,3,2,2,,3,,5,,3,,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,,2,3,1,1,3,4,2,5,3,13,1,7,1,4,7,4,,2,,1,,1,1,2,0,1,0,0,1,0,0,0,0,,4,1,,2020/3/18 6:05,2020/3/18 6:20
Facebook利用者,26066,26,6,1,46,4,4,1,46,48,8,1,4,1,1,2,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,1,5,4,3,2,1,2,3,4,26,2,3,1,1,7,4,,1,,2,,1,1,3,0,1,1,0,0,0,0,0,0,,4,3,,2020/3/18 6:05,2020/3/18 6:07
Facebook利用者,26068,11,3,1,54,5,5,1,54,40,6,1,5,3,2,,2,3,5,,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,テレビニュース,1,5,1,5,3,3,2,1,1,11,2,7,1,2,18,4,,1,,3,,1,1,3,0,0,0,0,0,1,0,0,0,,5,1,,2020/3/18 6:05,2020/3/18 6:10
Facebook利用者,26076,13,3,1,50,5,5,1,50,45,3,1,1,1,1,1,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,1,5,5,5,5,5,4,5,5,13,1,7,1,3,3,4,,1,,4,,1,1,6,0,0,0,0,1,0,0,0,0,,9,1,,2020/3/18 6:05,2020/3/18 6:08
