id,exp,antibody,vaccine,coupon,severity,handicap,exp_again,why_norisk,sdist_1,sdist_2,sdist_3,sdist_4,sdist_5,sdist_6,sdist_7,out_antibody,out_vaccine,out_exp,out_coupon,pref,marry,child,working,income,start_time,start_date,nudge,female,age,fb,fb_active,get_coupon,importance,confident,flu_prob,rub_prob,rub_prob_me,wtp_flu,wtp_rub,sdf_f,sdf_u,df_p,df_f,pb,wtp_gain,wtp_loss,int_antibody,sint_antibody,done_antibody,int_vaccine,sint_vaccine,done_vaccine,int_exp,sint_exp,done_exp,int_coupon,sint_coupon,done_coupon
2559,2,2,3,3,0,1,1,,20,10,1,15,12,10,1,2,3,2,2,23,1,3,4,6,"2020/2/7 23:57","2020/2/8 0:05","D",0,43,1,1,1,3,0,10,20,20,-5000,-5000,1.1,0,.9990509,.9990509,0,-3000,25000,1,0,0,0,0,0,1,0,0,1,0,0
2560,1,2,2,3,0,1,0,1,17,10,7,12,10,6,3,3,2,3,3,13,3,0,1,3,"2020/2/7 23:59","2020/2/8 0:10","D",0,41,0,0,1,4,1,10,20,0,1500,1500,.7,.1,.9990509,.9990509,0,-30000,25000,0,0,0,1,0,0,0,0,0,0,0,0
2561,1,1,3,2,0,1,0,1,14,4,4,10,8,4,2,6,4,6,4,14,3,0,4,4,"2020/2/8 0:03","2020/2/8 0:10","D",0,42,1,1,1,1,1,10,10,0,-5000,-5000,.7,.2666667,.9990509,.9990509,0,-1005,0,0,0,1,0,0,0,0,0,1,0,0,0
2562,2,1,3,1,0,0,0,,0,0,0,0,0,0,0,2,2,2,2,13,1,3,2,12,"2020/2/7 23:58","2020/2/8 0:17","D",0,43,0,0,1,5,0,10,30,30,5000,5000,1.333333,1.333333,1.010101,1.010101,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2563,2,2,2,3,0,0,0,,20,12,11,16,14,13,10,5,5,5,5,11,3,0,6,3,"2020/2/8 0:11","2020/2/8 0:22","D",0,43,1,1,1,4,0,40,0,10,500,-500,.7,.04,.9868259,.889205,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
2564,2,2,3,2,0,1,0,,7,3,2,8,7,3,2,3,1,3,3,20,3,0,9,1,"2020/2/7 21:56","2020/2/8 0:26","D",0,43,1,1,1,3,0,10,30,10,1500,1500,.7,.0007333,.9868259,.9868259,0,-47500,47500,0,0,0,1,1,0,0,0,0,0,0,0
2565,1,1,3,1,0,1,0,,18,12,8,17,15,12,5,6,2,3,6,11,3,0,4,2,"2020/2/8 0:14","2020/2/8 0:33","D",0,44,0,0,1,4,0,20,30,10,2500,5000,1.1,.7,.9868259,.9990509,1,-11500,35000,0,0,1,1,0,0,0,0,0,0,0,1
2566,2,1,1,2,0,1,0,,15,0,0,18,10,6,6,4,3,6,6,14,1,2,1,7,"2020/2/8 0:50","2020/2/8 0:57","D",0,40,1,1,0,3,0,30,30,10,500,500,.1,0,.9990509,.9990509,0,-52500,52500,0,0,0,0,0,0,0,0,1,0,0,1
2567,2,2,2,3,1,1,1,,20,20,20,20,20,20,20,3,3,3,3,1,1,0,6,3,"2020/2/8 1:12","2020/2/8 1:17","D",0,44,1,1,1,4,0,70,70,80,500,500,.0007333,0,.9721007,.9990509,1,-3000,7500,0,0,0,0,0,0,0,0,0,0,0,0
2568,2,1,2,2,0,0,1,2,19,5,7,16,14,2,0,2,2,2,2,17,1,2,4,4,"2020/2/8 1:23","2020/2/8 1:28","D",0,43,1,1,1,3,1,0,50,0,1500,1500,.7,0,.9990509,.9990509,0,-1005,3000,1,0,0,1,0,0,1,0,0,1,0,0
2569,1,1,1,1,1,0,0,,14,13,9,13,8,11,11,1,1,1,3,21,3,0,3,11,"2020/2/8 2:19","2020/2/8 2:23","D",0,41,1,1,1,5,0,60,40,60,5000,5000,0,0,.9721007,1.010101,1,-20000,25000,1,1,0,1,1,0,1,1,0,0,0,0
2570,2,2,2,3,0,1,0,,19,17,0,20,18,0,0,4,3,4,3,13,3,0,6,3,"2020/2/8 5:43","2020/2/8 5:56","D",0,42,1,0,1,3,0,10,30,10,500,500,.2666667,.04,.9542896,.9542896,0,-1005,42500,0,0,0,0,0,0,0,0,0,0,0,0
2571,3,1,3,1,0,1,0,,19,15,14,18,17,16,13,6,3,3,6,27,3,0,4,13,"2020/2/8 6:18","2020/2/8 6:26","D",0,42,1,1,1,5,0,10,40,20,500,500,.7,0,.9542896,.9721007,1,-1005,52500,0,0,1,0,0,0,0,0,0,0,0,1
2572,3,3,3,3,1,1,1,,19,10,10,15,15,13,0,3,3,3,2,28,1,2,1,4,"2020/2/8 6:30","2020/2/8 6:36","D",0,41,1,1,1,4,0,50,50,50,3500,2500,.7,0,.9990509,.9990509,0,-1005,47500,0,0,0,0,0,0,0,0,0,1,0,0
2573,2,2,2,1,0,0,0,,20,15,10,12,13,6,3,3,4,2,3,13,1,0,2,3,"2020/2/8 6:39","2020/2/8 6:47","D",0,44,0,0,1,4,0,10,10,10,1500,1500,.7,0,.889205,.889205,0,-1005,3000,0,0,0,0,0,0,1,0,0,0,0,0
2574,2,3,2,1,0,1,0,5,15,5,5,5,5,5,5,4,3,3,3,22,1,2,3,13,"2020/2/8 6:59","2020/2/8 7:03","D",0,44,0,0,1,3,1,0,20,0,500,-500,.7,0,1.010101,.9990509,0,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,2,2,2,2,0,0,0,3,10,0,0,0,0,0,0,3,3,3,3,13,3,0,1,6,"2020/2/8 7:05","2020/2/8 7:09","D",0,41,0,0,1,3,1,10,10,0,-5000,-5000,0,1.333333,.9952725,.9868259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,1,2,1,3,0,1,0,,19,2,0,19,15,5,0,4,2,4,4,26,2,6,4,11,"2020/2/8 7:53","2020/2/8 8:03","D",0,40,0,0,0,4,0,10,20,10,1500,500,.2666667,0,1.010101,.889205,0,-20000,25000,0,0,0,1,0,0,0,0,0,0,0,0
2577,1,1,3,1,0,1,0,,20,10,3,18,15,10,3,3,4,2,2,15,1,0,6,13,"2020/2/8 7:53","2020/2/8 8:06","D",0,44,0,0,1,4,0,50,50,50,1500,500,.7,0,.9990509,.9990509,0,-11500,17500,0,0,0,0,0,0,1,0,0,1,0,0
2578,3,2,3,1,0,1,0,,19,17,16,18,17,10,12,2,2,3,3,27,1,1,3,7,"2020/2/8 8:03","2020/2/8 8:09","D",0,42,1,1,1,3,0,80,40,40,5000,1500,1.333333,0,.5,.5,0,-1005,17500,1,0,0,1,0,0,0,0,0,0,0,0
2579,2,2,2,3,0,1,0,,20,10,5,15,15,3,2,3,2,2,2,15,3,0,1,3,"2020/2/8 8:21","2020/2/8 8:31","D",0,42,0,0,1,2,0,50,30,50,1500,500,.7,0,.9990509,.889205,0,-1005,7500,0,0,0,1,0,0,1,0,0,1,0,0
2580,3,3,3,3,0,0,0,,19,5,5,5,5,5,5,3,3,3,3,15,3,0,9,13,"2020/2/8 8:33","2020/2/8 8:40","D",0,43,0,0,1,3,0,30,50,40,500,500,.7,.0073333,.6347997,.6347997,0,-20000,25000,0,0,0,0,0,0,0,0,0,0,0,0
2581,3,3,3,1,0,0,1,,20,4,4,17,15,9,4,3,2,3,3,7,1,2,1,6,"2020/2/8 8:54","2020/2/8 9:01","D",0,42,1,1,1,3,0,10,10,10,-5000,-5000,1.1,0,.5,.5,0,-11500,12500,0,0,0,1,0,0,0,0,0,0,0,0
2582,3,1,3,1,0,1,0,,10,8,6,18,16,12,5,2,1,2,2,1,3,0,1,3,"2020/2/8 8:53","2020/2/8 9:03","D",0,43,0,0,1,5,0,10,90,20,-3500,1500,.7,1.333333,.9868259,.9868259,0,-47500,47500,1,0,0,1,1,0,1,0,0,1,0,0
2583,2,3,3,2,1,1,0,,19,12,6,17,13,10,6,3,3,3,3,25,1,1,4,6,"2020/2/8 8:45","2020/2/8 9:13","D",0,40,0,0,0,3,0,30,10,20,5000,1500,1.1,.7,.9990509,.9952725,0,-11500,12500,0,0,0,0,0,0,0,0,0,0,0,0
2584,3,2,3,2,0,1,0,,20,15,10,17,15,10,10,1,1,1,1,13,1,0,4,5,"2020/2/8 8:47","2020/2/8 9:20","D",0,41,0,0,1,4,0,30,30,30,2500,2500,.7,.0073333,.9952725,.9952725,0,-52500,35000,1,1,0,1,1,0,1,1,0,1,1,0
2585,2,1,3,1,0,1,0,,15,10,8,13,12,11,8,1,1,1,1,44,3,0,1,5,"2020/2/8 9:17","2020/2/8 9:24","D",0,44,0,0,1,5,0,50,30,30,3500,5000,.7,.04,.889205,.9721007,1,-1005,17500,1,1,0,1,1,0,1,1,0,1,1,0
2586,2,2,2,3,0,0,1,,20,16,16,16,16,16,0,3,3,3,3,29,3,0,1,5,"2020/2/8 9:22","2020/2/8 9:39","D",0,40,0,0,0,3,0,0,20,30,500,500,1.1,0,.5,.5,0,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
2587,2,1,1,2,0,1,0,5,18,10,10,10,10,10,10,3,3,3,3,13,1,0,4,6,"2020/2/8 9:35","2020/2/8 9:40","D",0,43,0,0,1,3,1,10,10,0,5000,5000,0,0,.5,.5,0,-30000,60000,0,0,0,0,0,0,0,0,0,0,0,0
2588,1,2,1,2,0,1,0,1,19,15,6,18,17,16,5,2,2,2,2,2,1,1,1,4,"2020/2/8 9:38","2020/2/8 9:49","D",0,40,1,1,0,4,1,20,40,0,1500,1500,1.1,.2666667,.9990509,.9721007,0,-6000,60000,1,0,0,1,0,0,1,0,0,1,0,0
2589,3,2,3,3,0,0,0,5,19,0,0,0,0,0,0,3,3,4,3,11,3,0,9,13,"2020/2/8 9:44","2020/2/8 9:54","D",0,43,0,0,1,3,1,10,20,0,5000,5000,0,0,.9868259,.9952725,1,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
2590,2,2,2,1,0,0,0,5,19,12,12,18,17,16,0,3,3,4,3,14,1,1,3,4,"2020/2/8 10:03","2020/2/8 10:09","D",0,41,1,1,1,3,1,0,20,0,-5000,500,1.1,0,.9990509,.9990509,0,-47500,12500,0,0,0,0,0,0,0,0,0,0,0,0
2591,1,2,2,1,0,1,1,,18,12,10,17,15,7,5,3,2,3,3,13,3,0,5,13,"2020/2/8 10:11","2020/2/8 10:26","D",0,41,1,1,1,4,0,50,20,30,500,500,.7,.04,.9868259,.889205,0,-6000,0,0,0,0,1,0,0,0,0,0,0,0,0
2592,1,1,1,1,0,1,0,1,17,10,0,15,10,4,2,2,2,2,2,34,3,0,6,3,"2020/2/8 10:27","2020/2/8 10:34","D",0,43,0,0,1,4,1,0,30,0,1500,1500,.1,0,.9868259,.889205,0,-1005,17500,1,0,0,1,0,0,1,0,0,1,0,0
2594,3,3,3,3,0,0,0,,0,0,0,10,10,10,10,3,3,3,3,14,3,0,1,4,"2020/2/8 11:06","2020/2/8 11:10","D",0,40,0,0,0,1,0,50,50,50,500,500,0,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,2,2,2,2,0,0,1,2,0,0,0,0,0,0,0,1,1,5,2,11,3,0,9,1,"2020/2/8 11:18","2020/2/8 11:23","D",0,42,0,0,1,2,1,50,50,0,5000,5000,0,0,.9990509,.9952725,0,-1005,0,1,1,0,1,1,0,0,0,0,1,0,0
2596,3,1,3,1,0,1,0,,19,10,5,15,10,5,5,2,3,3,2,12,1,2,1,5,"2020/2/8 0:54","2020/2/8 11:40","D",0,41,1,1,1,4,0,10,50,50,1500,500,.7,.1,.9542896,.9868259,1,-6000,12500,1,0,0,0,0,0,0,0,0,1,0,0
2597,2,2,2,3,0,0,0,,3,0,0,19,18,0,0,5,5,5,5,1,3,0,1,2,"2020/2/8 12:19","2020/2/8 12:28","D",0,40,0,0,0,1,0,10,10,10,-2500,-2500,.2666667,0,.6347997,.889205,1,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,2,3,1,1,1,1,1,,20,10,5,15,15,5,0,2,2,2,2,14,1,0,1,4,"2020/2/8 13:57","2020/2/8 14:07","D",0,41,1,1,1,5,0,20,50,30,1500,1500,.7,.1,.9990509,.9990509,0,-3000,7500,1,0,0,1,0,0,1,0,0,1,0,0
2600,3,1,1,1,1,0,0,,19,9,5,16,14,7,5,6,2,2,1,27,1,2,1,4,"2020/2/8 14:18","2020/2/8 14:24","D",0,41,0,0,1,4,0,20,30,10,500,-1500,1.1,0,.9990509,.9990509,0,-1005,3000,0,0,1,1,0,0,1,0,0,1,1,0
2601,2,2,3,1,0,1,1,,15,10,8,12,10,8,4,2,2,6,2,27,3,0,6,13,"2020/2/8 14:20","2020/2/8 14:29","D",0,42,0,0,1,3,0,20,10,10,1500,1500,1.1,0,.889205,.9990509,1,-11500,60000,1,0,0,1,0,0,0,0,1,1,0,0
2602,2,1,1,1,0,1,1,2,20,10,10,10,10,10,3,6,6,6,6,28,1,3,4,3,"2020/2/8 14:15","2020/2/8 14:29","D",0,41,0,0,1,4,1,40,20,0,5000,5000,1.333333,0,.6347997,.9990509,1,-1005,52500,0,0,1,0,0,1,0,0,1,0,0,1
2603,3,3,3,3,1,1,0,,17,10,0,15,12,4,0,3,3,2,2,13,1,0,1,6,"2020/2/8 15:23","2020/2/8 15:30","D",0,40,1,1,0,3,0,50,30,40,-500,1500,1.333333,.0073333,.9990509,.9990509,0,-1005,12500,0,0,0,0,0,0,1,0,0,1,0,0
2604,3,2,3,1,0,1,1,,18,5,0,6,5,0,0,3,2,3,3,21,1,2,6,13,"2020/2/8 15:39","2020/2/8 15:50","D",0,43,0,0,1,4,0,80,50,30,500,500,.7,.2666667,.889205,.6347997,0,-1005,52500,0,0,0,1,0,0,0,0,0,0,0,0
2605,1,1,2,1,0,1,1,2,20,8,8,15,15,11,3,6,2,2,6,10,1,3,3,8,"2020/2/8 11:55","2020/2/8 16:34","D",0,41,0,0,1,5,1,20,60,0,1500,5000,1.333333,0,.9990509,.9990509,0,-11500,12500,0,0,1,1,0,0,1,0,0,0,0,1
2606,3,1,3,1,0,0,0,2,20,2,0,0,8,1,0,6,6,6,6,13,3,0,5,6,"2020/2/8 17:29","2020/2/8 17:49","D",0,42,1,1,1,5,1,20,50,0,1500,500,.7,0,.9990509,.9990509,0,-1005,17500,0,0,1,0,0,1,0,0,1,0,0,1
2607,3,1,3,1,0,1,0,,20,10,0,0,0,0,0,1,1,1,1,1,1,1,5,6,"2020/2/8 19:27","2020/2/8 19:32","D",0,44,1,1,1,3,0,10,50,30,500,500,0,1.333333,.5,.5,0,-1005,3000,1,1,0,1,1,0,1,1,0,1,1,0
2608,2,2,3,1,1,1,0,5,10,7,4,10,10,2,1,2,2,3,3,21,1,1,1,5,"2020/2/8 19:59","2020/2/8 20:09","D",0,43,0,0,1,2,1,50,10,0,2500,2500,1.1,.1,.9542896,.9721007,1,-1005,12500,1,0,0,1,0,0,0,0,0,0,0,0
2610,2,3,1,1,1,1,1,,18,11,2,18,18,14,5,2,2,2,2,23,1,0,1,7,"2020/2/7 20:47","2020/2/8 20:35","D",0,41,0,0,1,4,0,10,50,50,1500,4500,1.1,0,.9990509,.9952725,0,0,25000,1,0,0,1,0,0,1,0,0,1,0,0
2611,2,1,2,1,0,1,0,,19,10,5,19,15,10,5,1,1,4,1,20,3,0,4,9,"2020/2/8 20:38","2020/2/8 20:47","D",0,41,1,1,1,5,0,20,50,20,2500,1500,.7,0,.9990509,.9990509,0,0,60000,1,1,0,1,1,0,0,0,0,1,1,0
2612,3,3,3,3,0,1,0,,19,18,17,16,15,14,13,1,1,1,1,28,3,0,9,3,"2020/2/8 20:46","2020/2/8 20:53","D",0,44,1,1,1,5,0,0,70,70,500,500,0,0,.5,.5,0,-1005,3000,1,1,0,1,1,0,1,1,0,1,1,0
2614,2,2,3,1,1,1,0,,19,16,12,18,17,15,10,2,1,2,2,7,3,0,9,3,"2020/2/8 20:55","2020/2/8 21:08","D",0,41,0,0,1,4,0,50,70,50,4500,5000,.7,.2666667,.9990509,.9990509,0,-47500,52500,1,0,0,1,1,0,1,0,0,1,0,0
2615,3,2,3,3,0,0,0,,19,1,0,5,4,0,0,3,3,2,2,28,2,0,5,3,"2020/2/8 21:03","2020/2/8 21:11","D",0,44,0,0,1,4,0,10,20,10,2500,2500,.04,0,.9542896,.9542896,0,-6000,12500,0,0,0,0,0,0,1,0,0,1,0,0
2616,2,2,3,1,0,1,0,,18,1,0,10,10,0,0,2,2,2,2,27,3,0,9,2,"2020/2/8 21:07","2020/2/8 21:13","D",0,44,0,0,1,4,0,10,10,10,500,500,1.1,.7,.6347997,.6347997,0,-11500,25000,1,0,0,1,0,0,1,0,0,1,0,0
2617,3,3,3,3,0,1,0,3,0,0,0,0,0,0,0,3,3,3,3,5,2,2,6,4,"2020/2/8 21:02","2020/2/8 21:20","D",0,43,0,0,1,3,1,0,20,0,2500,500,0,0,.889205,.6347997,0,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,3,3,3,3,0,0,0,5,19,18,17,16,15,14,13,3,3,3,3,12,3,0,6,4,"2020/2/8 21:16","2020/2/8 21:20","D",0,42,0,0,1,2,1,10,50,0,4500,4500,.0007333,.0007333,1.001001,1.001001,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
2620,3,2,2,3,0,1,0,,19,10,10,15,15,10,10,2,2,2,2,43,3,0,4,1,"2020/2/8 21:19","2020/2/8 21:27","D",0,42,1,1,1,4,0,10,30,10,2500,2500,.7,.7,.9990509,.9990509,0,-20000,35000,1,0,0,1,0,0,1,0,0,1,0,0
2621,2,1,2,1,0,1,1,2,19,15,10,10,10,10,6,6,1,6,6,11,3,0,5,4,"2020/2/8 21:25","2020/2/8 21:35","D",0,43,1,1,1,5,1,20,60,0,5000,5000,.7,.2666667,.6347997,.6347997,0,-20000,35000,0,0,1,1,1,0,0,0,1,0,0,1
2622,2,1,2,1,1,0,0,,10,8,5,8,9,3,1,2,3,3,2,1,3,0,5,3,"2020/2/8 21:40","2020/2/8 21:52","D",0,41,0,0,1,3,0,30,20,30,1500,1500,0,0,.889205,.889205,0,-1005,3000,1,0,0,0,0,0,0,0,0,1,0,0
2623,1,2,1,3,0,1,0,1,10,3,0,1,1,0,0,3,2,2,2,29,3,0,6,3,"2020/2/8 21:20","2020/2/8 21:56","D",0,42,0,0,1,5,1,50,50,0,3500,2500,.04,.04,.889205,.889205,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2624,3,2,2,1,0,1,0,5,19,15,14,17,16,14,12,3,3,2,6,14,2,2,3,5,"2020/2/8 21:04","2020/2/8 22:05","D",0,44,0,0,1,3,1,20,20,0,1500,2500,1.333333,1.333333,.6347997,.9990509,1,-20000,3000,0,0,0,0,0,0,1,0,0,0,0,1
2625,2,1,3,1,0,0,0,2,20,15,10,19,19,10,5,6,2,6,6,36,1,2,3,4,"2020/2/8 22:06","2020/2/8 22:19","D",0,42,0,0,1,5,1,10,10,0,1500,1500,.7,0,.9990509,.9990509,0,-3000,7500,0,0,1,1,0,0,0,0,1,0,0,1
2627,2,1,1,2,0,0,1,2,20,10,1,15,13,3,1,5,1,6,5,10,1,3,3,5,"2020/2/8 21:58","2020/2/8 22:33","D",0,41,0,0,1,4,1,30,40,0,5000,500,1.333333,.7,.9990509,.9990509,0,-3000,12500,0,0,0,1,1,0,0,0,1,0,0,0
2628,2,1,2,1,0,0,0,5,10,10,10,0,0,0,0,6,6,3,3,15,3,0,5,3,"2020/2/8 23:26","2020/2/8 23:30","D",0,43,0,0,1,3,1,0,0,0,5000,5000,0,0,.9990509,.9990509,0,-11500,12500,0,0,1,0,0,1,0,0,0,0,0,0
2629,2,2,2,3,0,1,1,,0,0,0,0,0,0,0,3,3,2,2,10,3,0,6,3,"2020/2/7 23:05","2020/2/9 0:13","D",0,41,0,0,1,4,0,20,30,30,500,1500,0,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2630,2,3,3,1,0,0,0,,20,10,3,8,6,4,1,3,3,3,2,23,1,2,1,6,"2020/2/8 23:58","2020/2/9 0:33","D",0,41,0,0,1,3,0,40,10,10,1500,2500,1.1,0,.9990509,.9990509,0,-47500,25000,0,0,0,0,0,0,0,0,0,1,0,0
2631,1,2,3,1,0,1,0,,20,10,0,10,10,2,0,3,2,2,3,14,2,0,1,4,"2020/2/9 0:38","2020/2/9 0:46","D",0,44,0,0,1,3,0,20,30,30,500,500,1.333333,0,.9542896,.889205,0,-3000,7500,0,0,0,1,0,0,1,0,0,0,0,0
2632,1,3,3,2,0,0,0,,20,2,1,10,5,1,1,4,4,3,3,45,1,0,10,4,"2020/2/9 0:56","2020/2/9 1:06","D",0,41,0,0,1,3,0,50,10,10,3500,3500,.2666667,0,.6347997,.9990509,1,-11500,7500,0,0,0,0,0,0,0,0,0,0,0,0
2633,3,3,3,3,0,1,1,5,20,17,10,20,17,15,7,2,2,2,2,13,1,2,2,8,"2020/2/9 7:21","2020/2/9 7:33","D",0,43,1,1,1,4,1,10,10,0,1500,500,1.1,.1,.9990509,.9990509,0,-11500,12500,1,0,0,1,0,0,1,0,0,1,0,0
2634,2,2,2,1,0,1,1,,19,5,5,15,12,8,2,2,2,2,2,23,1,2,1,6,"2020/2/9 7:28","2020/2/9 7:39","D",0,42,1,1,1,5,0,50,60,50,500,500,1.1,.04,.9990509,.9542896,0,-11500,17500,1,0,0,1,0,0,1,0,0,1,0,0
2635,3,2,2,1,0,1,0,,20,10,10,10,10,10,10,2,2,2,2,33,1,2,5,4,"2020/2/9 7:46","2020/2/9 7:56","D",0,44,0,0,1,4,0,10,30,30,-5000,500,1.333333,0,.9990509,.9990509,0,-11500,12500,1,0,0,1,0,0,1,0,0,1,0,0
2636,2,2,2,1,1,1,0,5,20,20,20,20,20,20,20,3,3,3,3,6,3,0,8,2,"2020/2/9 7:58","2020/2/9 8:02","D",0,44,0,0,1,3,1,50,50,0,-5000,-5000,1.333333,1.333333,1.010101,1.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,2,2,2,1,0,1,0,,19,7,3,15,12,5,3,2,2,2,2,34,3,0,6,13,"2020/2/9 8:14","2020/2/9 8:22","D",0,45,0,0,1,3,0,20,30,20,500,500,.04,.0073333,.6347997,.889205,1,-3000,7500,1,0,0,1,0,0,1,0,0,1,0,0
2638,3,3,3,1,1,1,0,5,19,10,6,10,10,7,4,2,3,3,3,9,1,2,4,5,"2020/2/9 8:47","2020/2/9 8:53","D",0,42,0,0,1,3,1,50,50,0,500,500,1.333333,0,.9990509,.9868259,0,-1005,3000,1,0,0,0,0,0,0,0,0,0,0,0
2639,1,1,3,2,0,1,1,1,20,10,8,18,16,14,0,3,2,3,3,30,1,0,10,5,"2020/2/9 8:46","2020/2/9 8:58","D",0,44,0,0,1,4,1,10,30,0,-2500,-2500,.7,0,.9990509,.9990509,0,-11500,12500,0,0,0,1,0,0,0,0,0,0,0,0
2640,1,1,1,1,0,1,0,2,20,8,5,10,10,4,0,1,1,1,1,22,1,2,2,4,"2020/2/9 9:01","2020/2/9 9:08","D",0,44,1,0,1,5,1,30,30,0,5000,5000,.7,.0007333,1.010101,.9721007,0,-11500,17500,1,1,0,1,1,0,1,1,0,1,1,0
2641,1,1,3,1,0,1,0,1,20,18,18,19,18,10,10,2,1,2,2,14,1,1,1,5,"2020/2/9 8:59","2020/2/9 9:09","D",0,42,1,0,1,4,1,50,50,0,2500,2500,.04,0,.9990509,.9990509,0,-11500,60000,1,0,0,1,1,0,1,0,0,1,0,0
2642,3,2,3,1,0,1,0,,10,0,0,0,0,0,0,3,2,3,3,34,3,0,9,3,"2020/2/9 9:05","2020/2/9 9:24","D",0,43,0,0,1,3,0,50,60,50,-500,-500,.2666667,0,.9990509,.9990509,0,-1005,12500,0,0,0,1,0,0,0,0,0,0,0,0
2643,3,2,3,3,0,0,0,,20,20,10,20,20,15,10,3,2,4,3,23,1,2,6,4,"2020/2/9 9:25","2020/2/9 9:42","D",0,44,1,1,1,3,0,10,10,10,500,500,1.1,.7,.6347997,.6347997,0,-52500,12500,0,0,0,1,0,0,0,0,0,0,0,0
2644,3,2,2,3,0,0,0,1,10,0,0,0,0,0,0,3,3,3,4,11,2,0,5,5,"2020/2/9 9:53","2020/2/9 10:03","D",0,43,1,1,1,3,1,0,30,0,-4500,-4500,1.1,.7,.9990509,.9990509,0,-11500,52500,0,0,0,0,0,0,0,0,0,0,0,0
2645,3,3,3,3,0,1,0,,8,3,2,5,5,1,1,4,4,4,4,4,1,2,6,13,"2020/2/9 9:55","2020/2/9 10:08","D",0,41,1,0,1,3,0,70,10,30,5000,500,.7,0,.6347997,.889205,1,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
2646,1,3,1,3,0,1,0,,20,10,10,15,12,10,10,3,3,3,3,14,3,0,3,7,"2020/2/7 20:42","2020/2/7 20:48","C",0,57,0,0,0,3,0,20,10,10,-1500,-1500,.7,.1,.9990509,.9868259,0,-1005,12500,0,0,0,0,0,0,0,0,0,0,0,0
2648,3,2,2,3,0,0,0,5,0,0,0,0,0,0,0,4,4,3,3,21,2,0,6,3,"2020/2/7 20:42","2020/2/7 20:50","C",0,59,0,0,0,3,1,0,0,0,-5000,-5000,0,0,.6347997,.6347997,0,-6000,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,1,2,1,3,0,0,1,1,16,10,10,11,11,11,11,3,3,3,3,2,2,2,3,6,"2020/2/7 20:44","2020/2/7 20:51","C",0,57,1,0,0,3,1,30,20,0,500,1500,.7,.7,.889205,.889205,0,-11500,25000,0,0,0,0,0,0,0,0,0,0,0,0
2650,2,2,2,3,0,1,0,,17,12,9,15,14,10,9,3,2,3,3,23,3,0,1,5,"2020/2/7 20:42","2020/2/7 20:51","C",0,56,0,0,0,3,0,20,20,20,2500,2500,1.333333,0,.6347997,.6347997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2651,2,2,2,3,0,1,0,3,20,5,0,15,10,5,5,2,2,3,3,28,1,0,3,5,"2020/2/7 20:45","2020/2/7 20:51","C",0,58,0,0,0,4,1,10,10,0,5000,3500,.7,0,.889205,.6347997,0,-6000,7500,1,0,0,1,0,0,0,0,0,0,0,0
2652,2,2,2,2,0,1,1,,20,10,10,10,10,10,10,4,3,3,3,4,1,0,8,3,"2020/2/7 20:43","2020/2/7 20:51","C",0,56,0,0,0,3,0,10,10,10,-5000,-5000,1.333333,1.333333,.889205,.9990509,1,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
2653,1,2,2,3,0,1,0,,19,15,5,18,17,5,2,3,1,6,3,40,1,2,4,7,"2020/2/7 20:38","2020/2/7 20:52","C",0,55,1,1,0,4,0,40,90,50,2500,2500,.7,.2666667,.889205,.6347997,0,-11500,25000,0,0,0,1,1,0,0,0,1,0,0,0
2654,3,3,3,3,0,1,0,,15,11,6,15,13,6,4,3,2,2,2,13,3,0,10,1,"2020/2/7 20:43","2020/2/7 20:55","C",0,55,1,1,0,4,0,50,50,50,2500,2500,.04,0,.9990509,.9990509,0,-11500,0,0,0,0,1,0,0,1,0,0,1,0,0
2655,3,3,3,3,0,1,0,5,20,15,10,20,19,10,10,3,2,2,3,3,1,1,8,5,"2020/2/7 20:47","2020/2/7 20:56","C",0,59,0,0,0,3,1,10,20,0,-5000,-5000,.7,0,.9721007,.9952725,1,-3000,42500,0,0,0,1,0,0,1,0,0,0,0,0
2656,2,2,3,2,0,1,0,5,15,5,5,5,5,4,1,1,1,1,1,13,3,0,5,3,"2020/2/7 20:42","2020/2/7 20:56","C",0,60,1,1,0,5,1,10,20,0,1500,500,.7,0,.6347997,.6347997,0,-3000,35000,1,1,0,1,1,0,1,1,0,1,1,0
